url_length,hostname_length,path_length,query_length,num_dots,num_hyphens,num_digits,num_special_chars,num_subdomains,has_ip_address,has_at_symbol,has_https,has_punycode,has_port,path_depth,query_param_count,digit_ratio,uppercase_ratio,entropy,has_suspicious_token,has_safe_token,has_login_token,has_verify_token,has_password_token,suspicious_tld,uses_shortener_like_domain,has_double_slash_in_path,url,label
92.0,37.0,14.0,33.0,3.0,2.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03260869565217391,0.0,4.539199457415843,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,http://login.login.billing-finance-591.click/login/session?redirect=cloud&token=uqczedepiqvr,1
31.0,17.0,6.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.014860327200947,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://portal-center.gov/about,0
100.0,40.0,9.0,43.0,3.0,2.0,3.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.03,0.0,4.768465630737975,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,http://password.account.verify-community-158.cf/password?redirect=docs&token=wwojmemqxpdyrusgiahxyav,1
24.0,16.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,3.605388542207534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.support8.net,0
27.0,20.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7541634277688813,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.support-docs.com,0
27.0,11.0,8.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.884155094595805,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://example.edu/contact,0
62.0,15.0,16.0,22.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.389781496520891,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.example.com/pricing/contact?ref=docs&source=portal,0
37.0,15.0,14.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.935955649986687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.service.edu/contact/cpcrn,0
40.0,15.0,17.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.993942707918268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.finance.edu/products/contact,0
53.0,23.0,0.0,21.0,2.0,1.0,2.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.03773584905660377,0.0,4.364923644043811,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.studio-center41.com?ref=cloud&source=docs,0
104.0,38.0,19.0,39.0,3.0,2.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.028846153846153848,0.0,4.717246454430783,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,http://update.verify.password-account-379.xyz/secure/desufuoilfw?redirect=news&token=vdhskuolxxihzueqoxu,1
58.0,44.0,7.0,0.0,4.0,2.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05172413793103448,0.0,4.500583478693079,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,http://hszkpqtv.billing.login.login-company-806.top/update,1
87.0,33.0,8.0,38.0,3.0,2.0,2.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.022988505747126436,0.0,4.621361174986027,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,http://unlock.verify.update-secure-76.cf/confirm?redirect=community&token=qpmsfelumjloa,1
60.0,46.0,7.0,0.0,4.0,2.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05,0.0,4.577316637094896,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,http://szijgvuxio.support.login.confirm-update-441.gq/secure,1
108.0,34.0,29.0,37.0,3.0,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.027777777777777776,0.0,4.74577732307336,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,http://support.verify.verify-auth-304.zip/secure/verify/kmyadmmqmsbvzv?redirect=learning&token=fhsdeuddjvmat,1
83.0,13.0,27.0,34.0,3.0,0.0,10.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.12048192771084337,0.0,4.676942378795537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://217.6.141.229/reset/session/acggbxzeejhh?redirect=company&token=xxderrcyeng,1
74.0,14.0,7.0,45.0,3.0,0.0,11.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.14864864864864866,0.0,4.788392345411769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://189.193.47.153/secure?redirect=learning&token=cxhcnoqxxngazgrnaiwbg,1
108.0,44.0,17.0,39.0,4.0,2.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.027777777777777776,0.0,4.719667887254526,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,http://knpygpng.unlock.secure.signin-verify-570.top/password/billing?redirect=news&token=souqyfltztltslvmdss,1
38.0,17.0,13.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.240962710641206,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.community.gov/help/careers,0
36.0,15.0,14.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.7817536555801703,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.support.net/products/help,0
115.0,8.0,14.0,45.0,5.0,2.0,3.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.02608695652173913,0.0,4.77908850823893,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,http://vwhp.support.verify.signin-login-249.gq@news.com/login/ssrxose?redirect=health&token=uooeowpyvfobaynrhnzblnu,1
37.0,14.0,15.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.05405405405405406,0.0,3.9669082723576774,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://research21.gov/help/hiissxsah,0
47.0,15.0,0.0,23.0,2.0,0.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0425531914893617,0.0,4.325345500383651,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.cloud76.edu?ref=news&source=service,0
39.0,15.0,16.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.109138039864114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.example.edu/pricing/careers,0
22.0,15.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4817145729860717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.support.net,0
49.0,12.0,5.0,24.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.188703660830979,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.news.net/docs?ref=portal&source=portal,0
23.0,15.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.882045108136863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.finance.edu,0
25.0,17.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163856189774723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://example-cloud.org,0
45.0,32.0,6.0,0.0,3.0,2.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06666666666666667,0.0,4.4746433738670675,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,http://verify.auth.login-docs-600.click/reset,1
116.0,13.0,24.0,32.0,4.0,2.0,3.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.02586206896551724,0.0,4.855970840360013,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,http://update.account.billing-password-789.cf@community.org/password/jfvsncmvtvzzuo?redirect=news&token=oiuhuxctoiqj,1
19.0,11.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7216117239699003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://service.gov,0
106.0,10.0,6.0,41.0,5.0,2.0,2.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.018867924528301886,0.0,4.6934802647551255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://rqqyoy.account.account.auth-secure-84.gq@service.io/reset?redirect=portal&token=pyellewzhfajqovllmx,1
98.0,40.0,6.0,44.0,4.0,2.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.02040816326530612,0.0,4.715432840345228,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,http://evui.secure.verify.password-secure-69.pw/login?redirect=docs&token=fkittzhtvneiabpbzcxiyktm,1
40.0,14.0,18.0,0.0,3.0,0.0,11.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.275,0.0,4.093942707918268,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://138.175.17.115/verify/rteqiisvio,1
21.0,14.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5585186130489057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.studio.edu,0
23.0,8.0,8.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.6424896731661267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,http://docs.net/careers,0
44.0,20.0,16.0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.899677289476146,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://research-support.edu/pricing/careers,0
88.0,36.0,6.0,37.0,3.0,2.0,3.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.03409090909090909,0.0,4.733223347694863,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,https://verify.login.unlock-finance-696.work/login?redirect=example&token=picrkgmphbcxqn,1
106.0,33.0,23.0,42.0,3.0,2.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.02830188679245283,0.0,4.618910375934151,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,http://unlock.auth.confirm-news-828.work/account/stcrdlollficss?redirect=health&token=vpemfkscxtveargriian,1
18.0,10.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.572431251322119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://studio.gov,0
28.0,15.0,5.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.012188403968661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.example.edu/blog,0
68.0,12.0,9.0,38.0,3.0,0.0,9.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.1323529411764706,0.0,4.778731687431356,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,https://82.123.5.103/password?redirect=portal&token=padedxzbjwkmaryw,1
82.0,13.0,17.0,43.0,3.0,0.0,10.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.12195121951219512,0.0,4.702593505804491,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,https://64.161.221.46/password/support?redirect=news&token=jdchkhagevctsyiwbvtsbny,1
97.0,38.0,7.0,44.0,3.0,2.0,3.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.030927835051546393,0.0,4.781780110515898,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,http://account.secure.confirm-billing-959.xyz/verify?redirect=research&token=upxsgvvfdpdapeyvibjh,1
66.0,44.0,15.0,0.0,4.0,2.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.045454545454545456,0.0,4.633493884831731,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,http://pfpwkz.billing.login.unlock-research-997.zip/update/dxvnfat,1
41.0,17.0,16.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.2963379801223045,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.community.edu/pricing/lzvtegd,0
120.0,40.0,31.0,41.0,4.0,2.0,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.025,0.0,4.722853984378023,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,http://gzmrw.account.login.auth-cloud-823.click/password/signin/hgnzmtrrbiriog?redirect=health&token=iclxkuisvzcphyvntdu,1
119.0,11.0,24.0,45.0,4.0,2.0,3.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.025210084033613446,0.0,4.802903631571541,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://login.login.auth-studio-181.pw@example.net/secure/session/tfdbajvg?redirect=company&token=lpwycernusyldefqlyabwm,1
21.0,13.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5585186130489057,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://docs-docs.net,0
27.0,12.0,7.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.7821222241453056,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.docs.com/sxnnkk,0
115.0,48.0,15.0,43.0,4.0,2.0,3.0,14.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.02608695652173913,0.0,4.750742766625546,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,https://clulleeois.signin.secure.unlock-example-831.work/verify/billing?redirect=finance&token=mlzfspwzfgnkavldkjao,1
97.0,14.0,28.0,47.0,3.0,0.0,11.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.1134020618556701,0.0,4.95687924561708,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://148.93.185.192/update/signin/fgktqxhonjpma?redirect=support&token=pnwplvxpyagljzrjfgccglec,1
106.0,41.0,23.0,34.0,4.0,2.0,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.02830188679245283,0.0,4.664709932276354,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,http://kbzbl.account.account.signin-auth-528.top/reset/session/prsrzpfp?redirect=example&token=mcklmxnxjxp,1
31.0,23.0,0.0,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8488846166291197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.portal-platform.com,0
66.0,44.0,14.0,0.0,4.0,2.0,3.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.045454545454545456,0.0,4.391706143303548,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,https://zykqlvaf.signin.verify.signin-support-152.gq/login/session,1
96.0,35.0,7.0,45.0,3.0,2.0,3.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.03125,0.0,4.762744240232732,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,https://signin.account.verify-studio-956.pw/secure?redirect=health&token=hjbfaxmdidefugqdtcotbcg,1
69.0,47.0,15.0,0.0,4.0,2.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.028985507246376812,0.0,4.289684516396031,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,http://ulqmhld.support.account.update-community-56.top/secure/session,1
74.0,50.0,17.0,0.0,4.0,2.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.04054054054054054,0.0,4.442628117193761,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,http://ilwphtabc.support.secure.billing-service-306.click/password/billing,1
91.0,35.0,8.0,39.0,3.0,2.0,2.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.02197802197802198,0.0,4.66805724627275,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,https://unlock.auth.account-learning-47.zip/confirm?redirect=portal&token=yygqgpjlkxlernkgo,1
70.0,48.0,15.0,0.0,4.0,2.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.04285714285714286,0.0,4.36025024663372,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,http://bkllrbxeln.unlock.account.confirm-unlock-570.xyz/confirm/unlock,1
114.0,11.0,19.0,36.0,5.0,2.0,3.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.02631578947368421,0.0,4.817637497990224,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,http://osrt.confirm.verify.verify-auth-836.top@finance.edu/verify/kqshgrzgjzs?redirect=example&token=yfazqinlcuixc,1
39.0,14.0,18.0,0.0,3.0,0.0,11.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.28205128205128205,0.0,4.252974975106084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://202.206.47.192/update/rrequohuzk,1
132.0,11.0,29.0,44.0,4.0,2.0,3.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.022727272727272728,0.0,4.84862553008442,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,https://signin.verify.password-company-372.xyz@example.org/secure/signin/wbchrqcqxiwtkn?redirect=research&token=nuvgzykehxbbdgsbiftv,1
32.0,15.0,9.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.007048827786958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.company.org/products,0
47.0,11.0,0.0,27.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.288973033478403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://example.org?ref=learning&source=support,0
32.0,25.0,0.0,0.0,2.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,4.116729296672174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.support-service65.gov,0
28.0,15.0,5.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.9677201004744997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.service.gov/blog,0
104.0,41.0,15.0,40.0,4.0,2.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.028846153846153848,0.0,4.740606642343002,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,http://egcgq.update.login.update-support-600.zip/verify/esnyqtb?redirect=cloud&token=gbzmleqalaabwbrzqeu,1
101.0,34.0,15.0,44.0,3.0,2.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0297029702970297,0.0,4.6528392700654,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,http://auth.auth.support-update-521.click/account/signin?redirect=company&token=sxuuclcsomnmzxmquoxdb,1
69.0,14.0,8.0,39.0,3.0,0.0,11.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.15942028985507245,0.0,4.814924732630612,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,http://230.194.152.68/account?redirect=research&token=hwpmlrpqvnltdls,1
35.0,27.0,0.0,0.0,2.0,1.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,4.071581588126283,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.research-learning63.net,0
29.0,10.0,11.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8833374604210067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://studio.net/bilkppllvo,0
127.0,42.0,31.0,46.0,4.0,2.0,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.023622047244094488,0.0,4.680229027941449,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,http://lxcbex.signin.secure.secure-secure-486.xyz/password/secure/jhuhypnecrmtyx?redirect=research&token=owmcvzdlbafppmrthsiamo,1
39.0,14.0,17.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.9133567059307883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.health.net/unvwtvh/products,0
103.0,46.0,15.0,34.0,4.0,2.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.02912621359223301,0.0,4.86685802230398,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://hwcnqdxlj.confirm.auth.secure-password-307.zip/confirm/signin?redirect=company&token=vzetbjlyndk,1
34.0,18.0,8.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.058823529411764705,0.0,3.959094371350331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://cloud-studio17.com/contact,0
23.0,15.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8820451081368628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.example.org,0
70.0,39.0,24.0,0.0,3.0,2.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.04285714285714286,0.0,4.6255918602852315,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,http://update.account.support-password-258.zip/verify/billing/unwmmhma,1
34.0,12.0,14.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.7267374734123866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://research.com/products/docs,0
23.0,10.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.7294461949052566,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://portal.com/blog,0
119.0,46.0,24.0,41.0,4.0,2.0,3.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.025210084033613446,0.0,4.793925382526061,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,http://qzpckdsd.password.verify.signin-signin-888.top/update/session/mqfmxnyr?redirect=health&token=xrrbvfwqnmrhamojueb,1
105.0,46.0,8.0,43.0,4.0,2.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.02857142857142857,0.0,4.81095444728391,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,http://mjtzkhfe.login.account.password-signin-278.zip/account?redirect=learning&token=ofyflqepysxqfniqbka,1
44.0,20.0,16.0,0.0,2.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.252172175938122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.news-service.net/about/khuurqdgt,0
42.0,26.0,8.0,0.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.2072117677593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.community-research.org/pricing,0
112.0,39.0,22.0,43.0,4.0,2.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.026785714285714284,0.0,4.751677047810324,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,http://lejp.billing.auth.auth-finance-196.work/verify/dwublriewhiwux?redirect=example&token=lpnlrhtsgiidqtrcbhbc,1
61.0,14.0,14.0,24.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.313179395545556,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.finance.io/contact/jtrpk?ref=portal&source=health,0
90.0,36.0,8.0,38.0,3.0,2.0,3.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.03333333333333333,0.0,4.733465947568217,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,http://billing.auth.password-support-629.cf/confirm?redirect=cloud&token=fhltjhntxeeexdvec,1
64.0,36.0,21.0,0.0,3.0,2.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.046875,0.0,4.294758938909887,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,http://account.verify.login-cloud-661.click/update/cloud/othdoic,1
43.0,24.0,11.0,0.0,2.0,1.0,0.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.239763591710147,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.finance-learning.org/help/about,0
19.0,11.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5368867237421666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://example.net,0
92.0,35.0,16.0,33.0,3.0,2.0,3.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.03260869565217391,0.0,4.466906920175691,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,http://update.auth.unlock-research-682.top/secure/research?redirect=news&token=tfbsawawrjfck,1
27.0,14.0,5.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8841550945958048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.finance.io/help,0
54.0,16.0,6.0,23.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.469997169103207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.learning.gov/about?ref=cloud&source=studio,0
